Order ID,Order Date,Customer ID,Product ID,Quantity
ACJ-25689-991,27/11/2020,86686-37462-CK,R-M-2.5,3
VYB-96616-623,12/11/2023,38972-89678-ZM,R-D-0.2,4
AJC-16954-972,21/12/2024,90882-88130-KQ,L-M-1,3
TPD-54126-383,16/12/2024,89445-72088-HR,R-L-0.5,5
GKO-26230-441,05/12/2021,66385-80099-SO,E-M-0.5,1
XPZ-26219-196,26/02/2023,76944-40656-JA,A-L-1,4
IBR-42297-127,04/09/2019,88593-59934-VU,R-D-0.2,4
HNT-61294-771,04/12/2019,82246-82543-DW,L-M-0.5,5
QOB-93017-745,22/07/2021,89115-11966-VF,L-L-2.5,5
RTJ-65281-443,05/09/2021,68605-21835-UF,L-D-0.2,4
MRH-62328-181,27/09/2019,48675-07824-HJ,A-M-1,2
NRM-16965-945,13/09/2021,65732-22589-OW,A-M-2.5,2
YCM-51378-237,23/09/2020,33269-10023-CO,R-L-1,3
SNW-17316-432,18/11/2019,32561-61954-ZV,L-L-1,5
JAP-51732-677,25/09/2019,84045-66771-SL,L-M-0.5,3
SCU-13381-752,06/01/2019,55864-37682-GQ,A-M-0.5,1
NCA-69863-399,02/11/2023,64897-79178-MH,R-D-2.5,3
GZI-28768-970,31/12/2021,89115-11966-VF,E-L-1,3
FLP-14172-487,04/05/2019,86071-79238-CX,A-M-1,5
SJL-99016-455,14/12/2023,54798-14109-HC,A-M-0.2,2
VQW-94665-628,04/11/2022,61551-22122-RN,L-L-0.5,2
SNF-16431-639,01/11/2023,32038-81174-JF,R-L-2.5,3
HSQ-82113-779,12/04/2022,62682-27930-PD,A-M-1,3
ZUF-72953-850,22/07/2019,88992-49081-AT,L-M-0.2,4
WAP-36716-422,15/12/2021,90940-63327-DJ,R-D-1,5
ECR-59673-490,17/04/2023,35367-50483-AR,A-M-1,1
YBV-62774-843,29/11/2020,69215-90789-DL,E-D-1,3
ZIL-34948-499,14/07/2020,66458-91190-YC,A-D-0.5,2
LUW-48563-160,22/05/2019,53486-73919-BQ,E-M-0.2,3
ZSA-14675-381,01/03/2025,46681-78850-ZW,R-D-0.5,5
TGT-31739-948,25/06/2020,64481-42546-II,L-M-0.2,2
UIZ-19159-550,30/10/2021,70451-38048-AH,L-L-1,4
ZER-15081-550,08/03/2021,50238-24377-ZS,A-M-0.2,2
TMV-95823-866,10/10/2019,74226-50615-RP,L-M-1,3
ZJK-19145-403,23/08/2021,77634-13918-GJ,L-L-0.5,5
EHJ-17299-802,17/09/2022,09357-10966-VA,E-L-2.5,5
YNP-40264-709,01/07/2021,25451-15178-PM,R-L-1,3
ZMP-32230-312,10/11/2019,13736-92418-JS,E-M-2.5,3
FOL-62094-855,18/12/2019,66028-99867-WJ,A-L-1,4
EYF-70532-341,14/12/2021,59161-94717-AW,R-D-0.2,3
SOW-29926-934,13/02/2025,18654-91807-JF,L-L-0.2,4
KSZ-93809-876,27/04/2022,39528-19971-OR,E-L-1,2
YNX-94319-201,16/10/2021,02002-98725-CH,A-M-0.5,1
KWA-14065-492,05/12/2022,12747-63766-EU,E-D-1,2
YOL-64855-507,14/05/2020,96544-91644-IT,A-D-0.5,1
BRJ-19414-277,17/09/2019,16809-16936-WF,R-M-0.2,4
RLP-32243-713,10/10/2024,83895-90735-XH,A-L-2.5,5
WQK-10857-119,21/09/2021,96849-52854-CR,E-D-0.5,1
RLU-69736-451,01/04/2024,34786-30419-XY,L-L-0.2,3
GNN-13402-732,11/10/2022,58443-95866-YO,L-L-2.5,1
GRT-63137-783,08/12/2019,55409-07759-YG,R-L-0.2,4
GJM-24368-282,26/05/2025,76930-61689-CH,L-L-1,4
SZJ-92404-823,14/08/2024,61890-93811-UA,L-D-1,4
XYW-34312-154,14/10/2019,94526-79230-GZ,A-M-0.5,4
WGS-15141-854,12/07/2019,12190-25421-WM,E-D-1,2
PDG-12650-841,10/04/2019,29738-86305-ZU,A-D-2.5,4
QSH-76765-217,18/01/2025,49315-21985-BB,A-M-1,2
NHS-50642-476,16/09/2021,39396-12890-PE,E-D-1,5
DXA-50313-073,30/08/2019,19755-55847-VW,E-L-1,2
YLK-78851-470,18/09/2019,58559-08254-UY,R-M-2.5,6
YES-51109-625,31/01/2022,91895-55605-LS,E-L-0.5,4
RWI-42331-778,28/04/2025,04540-43685-DV,R-D-0.2,2
HEC-28123-810,16/12/2020,38387-64959-WW,R-L-0.5,2
WMH-67901-769,17/03/2023,92793-68332-NR,R-L-0.2,1
XCH-31563-905,20/07/2025,27517-43747-YD,L-M-0.2,4
YUJ-78151-935,15/04/2025,89074-09459-KV,L-M-1,5
QAG-60569-853,26/10/2020,60004-62976-NI,R-L-0.2,5
IDN-74743-323,06/09/2019,40768-49176-BL,E-M-1,3
QEO-69449-971,22/06/2020,45666-86771-EH,R-M-1,2
FTK-69883-563,10/10/2022,44729-97249-YZ,L-M-0.2,5
IZK-92616-223,09/02/2024,73759-17258-KA,R-L-1,1
LHN-75209-742,23/03/2020,01433-04270-AX,R-M-0.5,6
MVN-58521-305,28/03/2022,18082-74419-QH,E-D-2.5,2
AZB-34205-344,30/10/2021,26248-84194-FI,A-L-1,5
DPE-78056-304,06/06/2019,99562-88650-YF,A-M-0.2,1
GJA-21837-832,10/05/2023,88992-49081-AT,L-D-1,2
GHR-71544-874,07/08/2020,94573-61802-PH,A-D-2.5,3
NFB-92057-845,15/05/2023,25514-23938-IQ,E-D-0.5,4
LDY-87783-183,16/04/2025,39582-35773-ZJ,A-D-2.5,4
RWR-77888-800,07/02/2020,69904-02729-YS,A-M-0.5,1
SVS-97209-678,27/07/2019,54798-14109-HC,R-L-0.2,2
LWG-85239-617,22/09/2020,74940-09646-MU,E-L-0.2,5
JCB-12317-180,03/12/2024,91950-91273-JT,R-D-1,2
ZQY-19387-335,08/08/2024,82246-82543-DW,L-D-1,5
JKC-64636-831,05/07/2022,52098-80103-FD,A-M-2.5,2
PKB-91582-477,11/05/2020,68291-21746-SO,A-M-0.2,4
QKT-19398-381,12/09/2019,66044-25298-TA,R-M-2.5,4
BGR-68497-406,22/11/2023,14121-20527-OJ,L-L-0.2,4
QBZ-87455-940,19/06/2022,98493-96315-EF,L-L-2.5,5
XQB-21463-236,02/07/2022,62741-01322-HU,R-L-0.5,5
WYK-61137-277,26/04/2020,98536-88616-FF,R-D-0.2,4
SRK-40087-854,20/07/2019,82300-88786-UE,L-M-0.5,2
IHS-71573-008,08/05/2021,07972-83134-NM,E-D-0.2,6
DCM-38380-970,29/04/2023,96612-41722-VJ,L-M-0.5,4
LHT-50918-720,28/04/2021,64845-00270-NO,R-M-2.5,2
JNX-58206-855,29/11/2024,40780-22081-LX,A-L-2.5,2
FBW-97433-606,17/10/2022,84033-80762-EQ,E-D-1,3
HFM-26072-326,10/02/2025,41054-59693-XE,L-D-1,3
JOI-61685-227,30/08/2020,95941-17197-UN,L-L-0.2,3
FKV-47116-752,25/02/2024,13654-85265-IL,L-M-2.5,4
TKN-15939-104,17/03/2021,24845-36117-TI,E-D-0.5,3
FVY-40126-448,15/06/2022,99899-54612-NX,A-D-1,2
JKJ-60891-523,22/03/2020,33011-52383-BA,A-M-1,4
HIZ-34352-250,18/10/2024,44860-84510-IB,E-D-1,2
ANK-59436-446,17/01/2022,17488-65879-XL,E-L-0.5,4
TQI-35607-530,30/09/2020,67953-79896-AC,L-M-2.5,5
OAM-70624-318,02/03/2021,71749-05400-CN,R-M-1,3
UKO-14482-882,16/04/2021,60255-12579-PZ,R-D-1,3
ZMO-17628-942,21/06/2022,24891-77957-LU,A-L-1,2
FDU-96278-172,10/04/2022,66308-13503-KD,L-D-0.5,2
VLE-54653-764,26/08/2022,95351-96177-QV,L-D-0.5,1
ZYD-29807-738,31/10/2024,42466-87067-DT,A-L-0.5,3
LBS-69608-241,24/08/2024,82872-34456-LJ,A-D-0.2,2
UFN-18225-350,04/07/2019,11349-55147-SN,A-D-1,4
WBB-67631-134,11/10/2024,29051-27555-GD,R-L-1,4
CQQ-69533-932,30/11/2020,59480-02795-IU,R-L-1,4
DZV-28975-509,27/02/2022,22721-63196-UJ,R-M-2.5,5
EYE-70374-835,29/06/2021,89115-11966-VF,R-L-0.2,5
HNE-90624-287,30/05/2025,26333-67911-OL,L-M-2.5,2
KFQ-55830-957,26/04/2019,53817-13148-RK,A-L-0.5,1
AOL-13866-711,14/02/2019,83490-88357-LJ,E-M-1,4
EQQ-72058-475,02/02/2025,06624-75300-AR,R-M-0.2,5
HXK-62976-488,16/05/2021,98726-34915-YB,E-D-2.5,5
EQB-84220-171,10/01/2023,53120-45532-KL,R-M-1,1
JFK-13066-487,29/02/2024,89783-26536-CP,A-D-2.5,4
ZMX-49318-511,04/11/2019,62494-09113-RP,E-D-0.2,2
VZL-57370-714,08/12/2021,52316-30571-GD,A-M-2.5,4
NZQ-42145-681,07/09/2021,08478-75251-OG,L-M-0.5,2
HXF-35529-686,15/10/2019,34419-18068-AG,R-D-1,5
ZDY-85250-601,16/05/2023,84405-83364-DG,A-D-0.5,3
CBN-26264-409,28/11/2019,13798-77919-UA,L-M-0.2,4
DEF-80232-669,25/12/2024,16123-07017-TY,R-M-1,3
PWX-65704-315,24/12/2022,26333-67911-OL,A-L-0.2,4
XNU-36727-764,26/11/2022,74671-55639-TU,E-D-0.2,2
ZKT-73439-469,22/02/2020,75443-07820-DZ,R-M-2.5,1
DYY-77442-375,25/03/2019,21403-49423-PD,E-D-0.5,5
UWN-15650-272,21/02/2025,31798-95707-NR,E-L-0.5,3
RFC-91812-306,14/06/2023,78050-20355-DI,E-D-1,1
XJM-18454-475,27/03/2020,62588-82624-II,L-D-0.2,5
FJS-13653-502,10/11/2021,75977-30364-AY,A-M-2.5,1
KMV-50566-641,28/03/2022,48203-23480-UB,A-D-1,3
YYX-39760-544,27/06/2024,46963-10322-ZA,E-L-0.5,5
KSH-47717-456,19/04/2020,74671-55639-TU,L-M-1,3
CBR-81331-216,03/12/2022,49530-25460-RW,L-M-0.2,1
JEG-63777-996,31/08/2023,86100-33488-WP,R-L-1,4
SEC-10651-530,05/11/2021,21240-83132-SP,R-D-0.5,3
QEO-69449-971,22/06/2020,45666-86771-EH,R-M-1,2
WFH-21507-708,20/04/2020,07237-32539-NB,R-D-0.5,1
JNO-71059-302,04/03/2025,19821-05175-WZ,L-M-1,4
BJW-86913-169,17/07/2021,32070-55528-UG,A-D-1,3
JXP-69457-815,07/09/2019,48314-32864-VI,A-D-0.5,5
MLD-59185-722,24/06/2021,53809-98498-SN,R-L-1,3
ORD-79983-912,29/06/2019,97655-45555-LI,L-M-1,5
SIR-16233-689,24/11/2023,08360-19442-GB,A-D-0.2,1
EAP-53920-315,09/05/2023,94526-79230-GZ,E-M-2.5,4
SHT-63648-801,27/01/2019,08523-01791-TI,E-M-1,4
XBY-57144-823,26/09/2021,72028-63343-SU,R-M-0.5,4
RNC-93129-461,17/03/2024,70290-38099-GB,E-M-2.5,2
QHQ-54396-748,22/05/2023,14640-87215-BK,R-M-0.5,4
RND-30417-448,27/05/2019,06757-96251-UH,E-L-0.5,2
TCY-44515-577,23/05/2024,85011-37317-QM,R-L-0.5,3
EOI-90236-872,29/04/2022,91509-62250-GN,A-L-0.5,3
QTY-57841-152,30/06/2019,08613-17327-XT,E-D-2.5,2
MKQ-77738-733,24/03/2019,12607-75113-UV,A-D-1,5
CRU-51581-578,13/10/2023,28158-93383-CK,A-L-2.5,4
DJT-12494-452,29/01/2023,86881-41559-OR,R-L-0.5,3
JNX-77716-627,23/09/2024,30381-64762-NG,A-M-0.2,1
COV-73749-993,06/09/2021,77421-46059-RY,E-D-1,1
BJQ-78907-421,30/12/2023,06432-73165-ML,A-D-1,3
ZTY-47966-338,25/09/2022,09595-95726-OV,A-M-2.5,4
RJR-12175-899,02/03/2019,37274-08534-FM,E-D-0.5,3
KPB-12964-604,09/07/2022,19383-33606-PW,L-M-2.5,3
YUJ-65758-147,07/02/2023,22845-35182-YH,L-D-2.5,1
YED-40989-806,05/02/2022,62425-26461-RK,E-L-2.5,5
QQV-55137-474,20/08/2021,34419-18068-AG,R-D-0.5,1
IPW-49583-956,19/01/2024,19849-12926-QF,A-L-0.2,2
PON-61679-243,30/07/2022,89574-96203-EP,E-D-1,2
IGW-04801-466,15/05/2021,29051-27555-GD,L-D-0.2,1
LDP-97144-127,19/07/2022,83209-73956-IN,L-M-0.2,2
CDC-17004-402,03/09/2024,08405-33165-BS,E-D-1,3
OPY-53959-848,10/04/2019,50599-72828-IZ,L-D-0.2,3
BVU-77367-451,20/10/2020,77421-46059-RY,A-D-1,5
HRK-49567-969,29/01/2020,45207-29313-GA,R-L-0.5,3
AOS-52484-866,12/05/2025,16385-11286-NX,A-L-0.2,2
SRA-57547-873,25/12/2021,12299-30914-NG,L-M-1,1
OSU-24819-741,11/06/2019,29814-01459-RC,L-L-0.5,4
UMC-99858-388,25/06/2024,21548-22428-EQ,L-D-1,4
HIG-18395-328,08/05/2025,24766-58139-GT,E-L-0.5,5
VFQ-66854-943,01/10/2024,23600-98432-ME,E-L-0.2,2
BDS-95921-844,18/07/2025,56991-05510-PR,R-D-1,1
RUO-25517-299,06/02/2024,06953-94794-FB,L-M-1,4
BCJ-74880-133,11/03/2019,72320-29738-EB,R-D-1,1
CNO-14550-116,06/07/2022,46478-42970-EM,R-L-2.5,5
YVW-44488-187,16/12/2020,01035-70465-UO,R-L-1,1
YTE-49496-121,04/12/2019,29808-89098-XD,E-D-2.5,5
OQS-46321-904,20/07/2019,19597-91185-CM,E-M-1,1
RYV-91102-190,20/06/2021,72778-50968-UQ,E-D-1,5
ANR-78909-225,15/06/2019,18741-72071-PP,E-M-2.5,3
OHE-21702-826,10/10/2024,47386-50743-FG,R-D-2.5,2
GQJ-73680-668,14/10/2020,71468-76923-BU,L-D-0.2,5
JQD-70598-340,08/08/2019,80467-17137-TO,L-L-1,1
KST-62521-143,05/12/2022,86757-52367-ON,R-M-1,5
JNB-20964-794,03/01/2023,66776-88682-RG,R-L-2.5,4
CGC-32165-802,23/05/2020,06062-66586-TK,E-D-0.2,4
HFC-14058-375,18/07/2024,39011-18412-GR,E-M-2.5,1
CPH-82854-205,22/12/2019,01433-04270-AX,L-M-0.2,4
CVX-29407-540,22/08/2023,31613-41626-KX,R-L-1,5
YNB-24218-637,14/12/2022,39506-32971-BR,L-L-0.5,5
RIZ-27644-590,26/07/2022,62741-01322-HU,R-M-0.5,2
KCG-69551-478,26/05/2024,49401-45041-ZU,E-M-2.5,3
SAJ-35927-900,09/01/2022,36021-61205-DF,L-L-2.5,2
WXI-51176-865,13/03/2024,46168-23489-RD,E-L-2.5,3
EKJ-39406-863,08/03/2024,78012-56878-UB,R-D-2.5,4
SME-77794-278,20/03/2021,67052-76184-CB,R-D-0.2,3
QXW-62701-794,22/02/2025,96503-31833-CW,E-L-0.2,4
IID-55531-930,20/12/2021,77657-61366-FY,L-D-2.5,1
HHF-36647-854,05/11/2021,39011-18412-GR,A-D-2.5,6
UDH-29707-752,17/12/2019,23473-41001-CD,R-L-0.5,1
MSB-08397-648,10/03/2021,49530-25460-RW,R-L-0.2,4
MHI-17989-661,14/04/2022,17514-94165-RJ,E-M-0.2,3
QEV-37451-860,05/09/2019,17670-51384-MA,E-M-0.5,5
JYO-92748-725,01/12/2019,87858-83734-RK,R-L-0.2,4
CTK-70219-460,04/12/2022,74967-55291-QE,R-L-0.5,5
UUC-65803-760,01/08/2022,98921-82417-GN,L-D-0.2,1
FND-31456-925,19/10/2023,13366-78506-KP,A-D-1,1
HOX-91110-848,14/01/2019,63411-51758-QC,E-M-1,3
EHW-61866-269,23/05/2024,31715-98714-OO,R-L-1,3
TID-21626-411,03/01/2019,19383-33606-PW,R-L-0.5,3
YGE-76322-867,09/04/2021,98636-90072-YE,A-D-0.2,5
RGQ-33670-651,16/10/2022,78012-56878-UB,R-M-2.5,3
URP-44834-759,16/05/2024,67743-54817-UT,L-M-0.2,3
IMP-12563-728,03/01/2019,68346-14810-UA,E-L-0.5,6
IQD-45252-591,02/10/2021,21565-13068-SH,R-M-2.5,1
CGK-92473-369,13/06/2024,16106-36039-QS,R-L-1,5
MQZ-13510-439,28/06/2019,51901-35210-UI,R-D-0.2,2
LPP-28667-146,10/12/2024,36834-50237-MO,R-M-0.5,3
GDX-27367-248,31/08/2022,63112-10870-LC,E-L-0.5,1
EHH-72579-250,29/10/2020,27723-45097-MH,E-M-2.5,1
OYQ-21857-943,22/10/2020,95351-96177-QV,E-M-2.5,4
OGN-51158-762,25/05/2019,01297-94364-XH,A-M-0.5,3
NZK-34666-683,25/07/2019,05503-73375-RU,R-D-0.5,1
XJX-98392-644,05/04/2025,37916-57149-GE,R-D-0.5,3
POS-67521-127,25/07/2021,69779-40609-RS,A-L-0.5,0
MEV-16447-495,13/10/2024,29581-13303-VB,R-L-2.5,1
ILQ-93867-152,12/09/2022,47011-57815-HJ,A-M-0.5,4
RPJ-25648-762,22/03/2025,64435-53100-WM,E-D-0.2,2
SWV-73596-968,07/08/2020,46630-26835-ZW,L-L-0.5,2
EDI-61492-215,25/04/2025,99643-51048-IQ,R-D-0.5,0
LDF-37862-668,06/06/2022,32622-54551-UC,R-L-0.5,2
NBP-72041-905,12/09/2023,29588-35679-RG,R-L-1,4
GPU-65651-504,11/05/2022,83947-45528-ET,E-M-2.5,2
SMT-30249-344,10/04/2019,28038-79690-DB,R-D-0.2,2
COP-27241-110,19/06/2021,46296-42617-OQ,E-M-1,3
FBN-54623-559,19/01/2024,57145-31023-FK,L-D-0.2,4
HEE-98721-282,05/04/2023,72373-36842-ML,L-L-0.2,3
ZJR-26643-322,24/05/2021,76534-45229-SG,L-L-2.5,3
TQX-54613-465,08/07/2025,71749-05400-CN,E-M-1,3
CVQ-35817-567,09/04/2023,77421-46059-RY,E-L-0.5,5
OIC-53115-627,28/02/2019,92599-58687-CS,E-M-0.2,2
HWF-99312-890,22/08/2020,58511-10548-ZU,E-D-2.5,4
GWF-24542-767,09/06/2021,62979-53167-ML,E-D-0.2,2
XCW-76858-391,22/02/2021,13736-92418-JS,L-M-0.2,3
ZCG-97753-260,16/02/2023,70453-68215-IA,L-L-0.5,1
DVV-20284-672,17/01/2022,04609-95151-XH,R-L-0.5,3
PGS-58162-672,24/05/2023,90305-50099-SV,R-L-1,2
FZL-98818-165,03/03/2020,54004-04664-AA,A-D-0.2,3
GGX-66685-282,06/04/2020,83737-56117-JE,E-L-0.2,1
UUS-10742-157,22/09/2019,22221-71106-JD,E-D-0.5,5
MIQ-45806-397,21/02/2020,12162-67234-XK,E-M-0.2,4
BLY-75078-676,24/10/2023,43238-79182-WU,A-M-0.5,3
ORD-77069-121,25/10/2024,17233-78267-SZ,E-L-0.2,1
UDH-24280-432,16/05/2021,44865-58249-RY,L-L-1,4
FFG-62227-501,23/11/2019,87242-18006-IR,A-D-2.5,4
URP-89891-662,30/06/2019,21565-13068-SH,A-L-1,4
ICC-33987-935,16/03/2022,90533-82440-EE,L-M-1,1
QRT-40568-849,06/01/2024,17514-94165-RJ,E-L-0.2,4
AOT-61221-125,15/10/2024,77869-81373-AY,L-L-0.2,2
UVC-42812-404,23/01/2025,29588-35679-RG,E-L-0.2,3
GOM-76116-571,20/05/2024,71034-49694-CS,L-D-1,4
YRI-40711-973,03/04/2021,23275-48883-GL,A-L-0.5,2
CJR-78441-866,01/04/2023,13561-92774-WP,L-D-0.5,4
YFU-62435-420,28/09/2024,87242-18006-IR,E-M-2.5,2
GSR-10654-815,31/05/2023,98046-88383-QW,E-L-0.5,1
NUY-42551-587,21/03/2020,64875-71224-UI,E-M-2.5,5
EHF-33396-168,14/03/2022,92048-47813-QB,E-D-1,2
AQW-72307-326,29/03/2019,94526-79230-GZ,A-D-2.5,4
ZOL-56463-828,30/05/2022,23941-30203-MO,A-M-2.5,4
EHE-38513-859,24/07/2021,29028-17042-AJ,E-M-2.5,2
EWC-56910-332,27/12/2022,51738-61457-RS,E-D-0.5,3
IWE-55290-877,25/04/2022,89115-11966-VF,L-L-2.5,1
JBC-66888-804,09/03/2019,23446-47798-ID,A-D-0.5,5
RCW-96124-218,13/05/2024,03677-09134-BC,A-L-0.5,5
GJG-42071-922,17/09/2021,57837-15577-YK,A-M-0.5,3
PWN-11291-660,14/10/2020,72320-29738-EB,E-M-0.5,3
ZAY-43009-775,27/09/2020,73431-39823-UP,L-D-0.2,6
MJW-52746-415,13/06/2022,93812-74772-MV,A-D-1,3
GKI-42640-531,05/08/2021,64918-67725-MN,A-D-1,5
WXG-25759-236,10/03/2021,39919-06540-ZI,E-L-2.5,2
NOE-53258-362,22/11/2020,03396-68805-ZC,R-L-0.5,5
LLC-77599-236,14/03/2019,56060-17602-RG,L-D-1,1
AXH-62224-388,17/01/2021,95618-19087-KZ,A-D-1,4
MEX-81392-777,09/11/2022,97005-25609-CQ,L-M-1,3
INR-22031-584,14/12/2021,07095-81281-NJ,L-D-2.5,3
QGV-62624-774,07/06/2019,08405-33165-BS,A-D-1,4
JMT-57370-567,24/06/2019,86768-91598-FA,R-L-0.2,3
KOX-15959-102,25/10/2019,24891-77957-LU,R-M-1,1
LRY-82099-482,18/07/2023,86757-52367-ON,A-D-0.5,5
REH-56504-397,26/02/2020,90961-35603-RP,A-M-2.5,5
EWN-96872-311,15/11/2022,39276-95489-XV,L-L-0.2,5
QYE-16599-524,26/09/2024,34546-70516-LR,R-M-1,3
RXZ-30875-961,05/12/2019,75986-98864-EZ,R-L-0.2,3
YOK-93322-608,04/11/2021,69411-48470-ID,E-L-1,6
EDQ-81238-572,23/07/2020,35256-12529-FT,A-L-1,4
BEP-69960-832,18/01/2021,31798-95707-NR,A-D-0.5,2
BSO-68268-494,31/01/2020,98430-37820-UV,L-D-2.5,3
BBL-51750-860,19/12/2020,21125-22134-PX,L-D-0.2,2
OCJ-43003-416,25/10/2021,49671-11547-WG,A-L-2.5,4
WFF-49901-602,28/05/2025,63985-64148-MG,L-L-2.5,4
WKF-39700-103,12/07/2025,88992-49081-AT,E-D-1,2
GAJ-18728-813,11/05/2019,11212-69985-ZJ,E-M-1,4
SVP-60879-267,27/07/2023,54004-04664-AA,L-M-0.5,4
TYR-46680-766,05/10/2022,68346-14810-UA,L-D-0.5,4
YFY-29992-279,15/02/2022,67979-57694-TA,E-L-0.5,5
BUA-17579-766,10/07/2020,48854-01899-FN,E-D-2.5,3
CVF-82899-277,11/01/2025,09020-56774-GU,R-L-0.2,3
VPN-29676-863,24/05/2021,53971-49906-PZ,L-D-1,1
QDB-56135-219,13/03/2022,97005-25609-CQ,A-D-2.5,4
BDQ-97336-679,19/09/2020,15770-27099-GX,R-L-0.2,4
BYG-19245-589,29/10/2020,32481-61533-ZJ,L-D-2.5,5
VVQ-97364-702,18/01/2024,09357-10966-VA,R-M-2.5,1
CUF-95174-430,13/11/2024,25754-33191-ZI,E-L-1,3
PUX-37261-215,10/06/2021,26333-67911-OL,E-M-0.5,5
OLL-57187-740,15/03/2019,62923-29397-KX,A-M-0.2,2
ASF-89934-132,25/04/2020,88420-46464-XE,R-L-0.2,3
SKK-88335-513,04/03/2023,68578-51772-OC,R-L-2.5,3
JOO-22519-276,09/05/2022,39457-62611-YK,L-L-2.5,2
PHW-31706-638,23/03/2023,10204-31464-SA,R-M-0.2,2
OAU-63387-638,27/06/2019,83308-82257-UN,A-M-1,2
KTO-53793-109,21/11/2019,17572-27091-AA,R-L-0.2,2
NUV-12492-684,02/04/2022,43439-94003-DW,A-M-0.2,3
DQX-52435-670,24/05/2020,43452-18035-DH,L-L-0.2,5
KUA-86912-792,06/04/2021,64418-01720-VW,L-L-0.2,5
OPL-78618-315,11/09/2024,15380-76513-PS,A-D-1,2
HCC-26370-666,30/06/2023,79618-75700-KK,R-D-1,1
UPB-28216-751,26/01/2021,36831-13046-SV,E-L-0.2,3
WPB-93018-399,18/10/2023,86100-33488-WP,A-L-2.5,5
KTB-19735-918,28/06/2024,83737-56117-JE,R-M-2.5,2
GYA-80327-368,04/06/2021,06899-54551-EH,A-D-1,4
YWU-77201-496,12/06/2021,77408-43873-RS,A-D-0.2,1
ZDN-15997-391,11/02/2019,56248-75861-JX,A-L-0.5,2
TCB-88588-545,05/06/2023,87223-37422-SK,E-M-0.5,1
EZT-46571-659,02/01/2019,03396-68805-ZC,R-M-0.5,3
HRX-25972-334,06/03/2019,16982-35708-BZ,R-M-2.5,1
BYK-54213-903,09/07/2025,46431-09298-OU,A-D-2.5,1
ZNG-49350-341,14/05/2023,87979-56781-YV,A-L-0.5,5
NRA-20364-600,29/11/2022,25754-33191-ZI,R-D-2.5,4
GZV-20267-433,13/03/2021,91829-99544-DS,L-L-2.5,1
PRP-53390-819,28/03/2021,84260-39432-ML,E-L-0.5,6
GMC-69346-395,11/04/2022,46431-09298-OU,R-L-0.2,1
YMI-17783-204,17/08/2024,49261-19595-KB,A-M-0.2,3
SVU-27222-213,11/01/2021,60748-46813-DZ,L-L-0.2,5
BYM-86897-873,03/04/2025,07095-81281-NJ,L-D-1,5
SMJ-84397-361,05/08/2024,04666-71569-RI,A-M-0.5,4
NWI-27871-271,16/07/2019,63349-66809-NF,A-M-0.2,1
AYY-83051-752,22/01/2019,46431-09298-OU,L-L-1,6
HFF-36113-447,14/04/2022,21815-71230-UT,L-M-2.5,5
ATG-52298-215,25/01/2019,92926-08470-YS,A-L-0.2,3
PWR-41319-461,20/03/2022,75419-92838-TI,L-L-0.2,3
QGW-37171-996,03/03/2023,12398-32646-AS,A-D-1,5
BME-23017-465,16/03/2024,96434-50068-DZ,R-M-2.5,1
LNE-83456-348,17/06/2024,25544-84179-QC,A-M-2.5,2
ERC-54560-934,30/05/2022,11932-85629-CU,R-D-2.5,6
KJK-18002-583,13/06/2025,64894-68356-GY,L-M-1,3
YWR-22195-673,09/03/2023,25291-99711-IU,L-L-1,5
GYJ-64121-785,24/03/2025,26913-23802-XR,E-D-1,2
JTG-82178-672,04/07/2025,76192-13390-HZ,E-L-1,2
ZVJ-25456-516,26/02/2025,33622-01348-PF,A-M-2.5,2
MOC-28597-261,09/11/2021,61253-98356-VD,E-D-0.5,2
NZI-94207-100,31/12/2021,03396-68805-ZC,R-D-0.5,2
KGY-49083-552,22/12/2023,44708-78241-DF,R-M-0.2,4
DYS-80371-699,02/08/2024,33555-01585-RP,A-L-2.5,2
IKK-21233-552,22/09/2020,16106-36039-QS,R-M-1,5
EHY-84185-917,31/07/2022,06432-73165-ML,R-D-0.5,3
HNE-31841-520,21/07/2023,26295-44907-DK,A-M-2.5,2
HSW-46298-620,29/09/2024,16358-63919-CE,A-L-0.2,3
GTN-79557-259,30/11/2020,19524-21432-XP,E-D-1,4
UBW-50312-037,09/02/2020,69503-12127-YD,A-L-2.5,4
LSY-38392-621,19/06/2023,42770-36274-QA,R-M-2.5,1
LET-64969-464,29/11/2023,26295-44907-DK,A-M-2.5,2
FZS-90956-414,06/09/2019,77828-66867-KH,R-M-1,3
KLJ-99042-618,29/04/2019,65552-60476-KY,E-M-1,4
JSN-73975-443,27/06/2022,93047-98331-DD,L-M-0.5,1
HTK-24350-111,29/08/2020,11408-81032-UR,R-M-0.5,4
IGA-27029-723,18/04/2024,73564-98204-EY,A-L-0.5,4
OWJ-27383-571,13/03/2021,73647-66148-VM,L-D-0.2,2
SVE-33561-867,23/07/2019,38978-59582-JP,A-L-0.2,4
JTZ-83710-466,25/02/2020,94840-49457-UD,R-M-0.2,5
GAQ-10710-899,19/10/2019,51432-27169-KN,A-L-1,1
VEY-92944-180,11/08/2024,89543-92972-IV,R-M-1,5
EBG-42750-322,13/09/2023,59771-90302-OF,E-M-0.5,3
MNT-43671-152,12/01/2022,58109-14864-ME,L-L-1,4
BBK-43229-263,27/04/2025,44330-33172-IT,E-D-0.5,4
